gene	avg_len	min_len	max_len	cpm	tpm	is_polyA	r_ispolyA
IGHG2	1855.0	1116.0	2594.0	0.0	0.0	True	True
IGHG3	2009.5	1268.0	2751.0	0.0	0.0	True	True
IGHG4	1858.0	1119.0	2597.0	0.0	0.0	True	True
IGHJ1	52.0	52.0	52.0	0.0	0.0	True	True
IGHJ2	52.0	52.0	52.0	0.0	0.0	True	True
IGHJ3	49.0	49.0	49.0	0.0	0.0	True	True
IGHJ4	46.0	46.0	46.0	0.0	0.0	True	True
IGHJ5	49.0	49.0	49.0	0.0	0.0	True	True
IGHJ6	61.0	61.0	61.0	0.0	0.0	True	True
IGHM	1585.5	1485.0	1686.0	0.0	0.578018	True	True
IGHMBP2	1389.5	343.0	3914.0	78.73236780065244	32.16194110000001	True	True
IGHV1-18	410.0	410.0	410.0	0	0	True	True
IGHV1-2	417.0	417.0	417.0	0	0	True	True
IGHV1-24	411.0	411.0	411.0	0	0	True	True
IGHV1-3	395.0	395.0	395.0	0	0	True	True
IGHV1-45	411.0	411.0	411.0	0	0	True	True
IGHV1-46	655.0	655.0	655.0	0	0	True	True
IGHV1-58	414.0	414.0	414.0	0	0	True	True
IGHV1-69	412.0	412.0	412.0	0	0	True	True
IGHV1-69-2	353.0	353.0	353.0	0	0	True	True
IGHV1-69D	411.0	411.0	411.0	0	0	True	True
IGHV1OR15-1	353.0	353.0	353.0	0	0	True	True
IGHV1OR15-9	353.0	353.0	353.0	0	0	True	True
IGHV1OR21-1	353.0	353.0	353.0	0	0	True	True
IGHV2-26	381.0	381.0	381.0	0	0	True	True
IGHV2-5	378.0	378.0	378.0	0	0	True	True
IGHV2-70	358.0	358.0	358.0	0	0	True	True
IGHV2-70D	434.0	434.0	434.0	0	0	True	True
IGHV2OR16-5	358.0	358.0	358.0	0	0	True	True
IGHV3-11	473.0	473.0	473.0	0	0	True	True
IGHV3-13	430.0	430.0	430.0	0	0	True	True
IGHV3-15	437.0	437.0	437.0	0	0	True	True
IGHV3-16	425.0	425.0	425.0	0	0	True	True
IGHV3-20	415.0	415.0	415.0	0	0	True	True
IGHV3-21	430.0	430.0	430.0	0	0	True	True
IGHV3-23	432.0	432.0	432.0	0	0	True	True
IGHV3-30	431.0	431.0	431.0	0	0	True	True
IGHV3-33	431.0	431.0	431.0	0	0	True	True
IGHV3-35	366.0	366.0	366.0	0	0	True	True
IGHV3-38	426.0	426.0	426.0	0	0	True	True
IGHV3-43	434.0	434.0	434.0	0	0	True	True
IGHV3-48	432.0	432.0	432.0	0	0	True	True
IGHV3-49	439.0	439.0	439.0	0	0	True	True
IGHV3-53	571.0	571.0	571.0	0	0	True	True
IGHV3-64	431.0	431.0	431.0	0	0	True	True
IGHV3-64D	353.0	353.0	353.0	0	0	True	True
IGHV3-66	427.0	427.0	427.0	0	0	True	True
IGHV3-7	430.0	430.0	430.0	0	0	True	True
IGHV3-72	370.0	303.0	437.0	0	0	True	True
IGHV3-73	437.0	437.0	437.0	0	0	True	True
IGHV3-74	587.0	587.0	587.0	0	0	True	True
IGHV3OR15-7	359.0	359.0	359.0	0	0	True	True
IGHV3OR16-10	350.0	350.0	350.0	0	0	True	True
IGHV3OR16-12	353.0	353.0	353.0	0	0	True	True
IGHV3OR16-13	353.0	353.0	353.0	0	0	True	True
IGHV3OR16-8	349.0	349.0	349.0	0	0	True	True
IGHV3OR16-9	291.0	288.0	294.0	0	0	True	True
IGHV4-28	425.0	425.0	425.0	0	0	True	True
IGHV4-31	428.0	428.0	428.0	0	0	True	True
IGHV4-34	400.0	400.0	400.0	0	0	True	True
IGHV4-39	425.0	425.0	425.0	0	0	True	True
IGHV4-4	417.0	417.0	417.0	0	0	True	True
IGHV4-59	495.0	495.0	495.0	0	0	True	True
IGHV4-61	457.0	457.0	457.0	0	0	True	True
IGHV4OR15-8	353.0	353.0	353.0	0	0	True	True
IGHV5-10-1	410.0	410.0	410.0	0	0	True	True
IGHV5-51	410.0	410.0	410.0	0	0	True	True
IGHV6-1	415.0	415.0	415.0	0	0	True	True
IGHV7-4-1	402.0	402.0	402.0	0	0	True	True
IGHV7-81	405.0	405.0	405.0	0	0	True	True
IGIP	3456.0	3456.0	3456.0	0.0	7.2776	True	True
IGKC	523.0	523.0	523.0	0.0	0.0	True	False
IGKJ1	38.0	38.0	38.0	0.0	0.0	True	True
IGKJ2	39.0	39.0	39.0	0.0	0.0	True	False
IGKJ3	38.0	38.0	38.0	0.0	0.0	True	True
IGKJ4	37.0	37.0	37.0	0.0	0.0	True	True
IGKJ5	38.0	38.0	38.0	0.0	0.0	True	True
IGKV1-12	398.0	398.0	398.0	0	0	True	True
IGKV1-16	378.0	378.0	378.0	0	0	True	True
IGKV1-17	378.0	378.0	378.0	0	0	True	True
IGKV1-27	382.0	382.0	382.0	0	0	True	True
IGKV1-33	353.0	324.0	382.0	0	0	True	True
IGKV1-37	398.0	398.0	398.0	0	0	True	True
IGKV1-39	398.0	398.0	398.0	0	0	True	True
IGKV1-5	532.0	532.0	532.0	0	0	True	True
IGKV1-6	380.0	380.0	380.0	0	0	True	True
IGKV1-8	398.0	398.0	398.0	0	0	True	True
IGKV1-9	409.0	409.0	409.0	0	0	True	True
IGKV1D-12	371.0	371.0	371.0	0	0	True	True
IGKV1D-13	376.0	376.0	376.0	0	0	True	True
IGKV1D-16	378.0	378.0	378.0	0	0	True	True
IGKV1D-17	532.0	532.0	532.0	0	0	True	True
IGKV1D-33	382.0	324.0	440.0	0	0	True	True
IGKV1D-37	353.0	353.0	353.0	0	0	True	True
IGKV1D-39	376.0	376.0	376.0	0	0	True	True
IGKV1D-42	373.0	373.0	373.0	0	0	True	True
IGKV1D-43	532.0	532.0	532.0	0	0	True	True
IGKV1D-8	534.0	534.0	534.0	0	0	True	True
IGKV1OR2-108	353.0	353.0	353.0	0	0	True	True
IGKV2-24	390.0	390.0	390.0	0	0	True	True
IGKV2-28	390.0	390.0	390.0	0	0	True	True
IGKV2-30	390.0	390.0	390.0	0	0	True	True
IGKV2-40	313.0	312.0	314.0	0	0	True	True
IGKV2D-24	390.0	390.0	390.0	0	0	True	True
IGKV2D-26	390.0	390.0	390.0	0	0	True	True
IGKV2D-28	351.0	306.0	396.0	0	0	True	True
IGKV2D-29	350.0	310.0	390.0	0	0	True	True
IGKV2D-30	395.0	395.0	395.0	0	0	True	True
IGKV2D-40	322.0	312.0	332.0	0	0	True	True
IGKV3-11	392.0	392.0	392.0	0	0	True	True
IGKV3-15	442.0	442.0	442.0	0	0	True	True
IGKV3-20	400.0	400.0	400.0	0	0	True	True
IGKV3-7	445.0	445.0	445.0	0	0	True	True
IGKV3D-11	444.0	444.0	444.0	0	0	True	True
IGKV3D-15	396.0	396.0	396.0	0	0	True	True
IGKV3D-20	445.0	445.0	445.0	0	0	True	True
IGKV3D-7	384.0	384.0	384.0	0	0	True	True
IGKV3OR2-268	350.0	350.0	350.0	0	0	True	True
IGKV4-1	538.0	538.0	538.0	0	0	True	True
IGKV5-2	408.0	408.0	408.0	0	0	True	True
IGKV6-21	406.0	406.0	406.0	0	0	True	True
IGKV6D-21	409.0	409.0	409.0	0	0	True	True
IGKV6D-41	371.0	371.0	371.0	0	0	True	True
IGLC1	460.0	460.0	460.0	0.0	0.212749	True	True
IGLC2	462.0	462.0	462.0	0.0	1.14418	True	True
IGLC3	462.0	462.0	462.0	0.0	1.14418	True	True
IGLC7	441.0	441.0	441.0	0.0	0.694671	True	True
IGLJ1	127.0	127.0	127.0	0.0	0.0	True	True
IGLJ2	175.0	175.0	175.0	0.0	0.0	True	True
IGLJ3	176.0	176.0	176.0	0.0	0.0	True	True
IGLJ4	33.0	33.0	33.0	0.0	0.0	True	True
IGLJ5	72.0	72.0	72.0	0.0	0.0	True	True
IGLJ6	70.0	70.0	70.0	0.0	0.0	True	True
IGLJ7	46.0	46.0	46.0	0.0	0.0	True	True
IGLL1	751.0	654.0	883.0	0.0	38.5437	True	True
IGLL5	1172.3	882.0	1335.0	0.0	0.0	True	True
IGLON5	2606.0	2606.0	2606.0	0.0	0.10583900000000003	True	True
IGLV1-36	393.0	393.0	393.0	0	0	True	True
IGLV1-40	407.0	407.0	407.0	0	0	True	True
IGLV1-44	467.0	467.0	467.0	0	0	True	True
IGLV1-47	407.0	407.0	407.0	0	0	True	True
IGLV1-50	405.0	405.0	405.0	0	0	True	True
IGLV1-51	389.0	389.0	389.0	0	0	True	True
IGLV10-54	358.0	351.0	365.0	0	0	True	True
IGLV11-55	381.0	381.0	381.0	0	0	True	True
IGLV2-11	400.0	400.0	400.0	0	0	True	True
IGLV2-14	402.0	402.0	402.0	0	0	True	True
IGLV2-18	367.0	367.0	367.0	0	0	True	True
IGLV2-23	502.0	502.0	502.0	0	0	True	True
IGLV2-33	412.0	412.0	412.0	0	0	True	True
IGLV2-8	517.0	517.0	517.0	0	0	True	True
IGLV3-1	398.0	398.0	398.0	0	0	True	True
IGLV3-10	382.0	382.0	382.0	0	0	True	True
IGLV3-12	356.0	356.0	356.0	0	0	True	True
IGLV3-16	385.0	385.0	385.0	0	0	True	True
IGLV3-19	377.0	377.0	377.0	0	0	True	True
IGLV3-21	602.0	602.0	602.0	0	0	True	True
IGLV3-22	409.0	409.0	409.0	0	0	True	True
IGLV3-25	380.0	380.0	380.0	0	0	True	True
IGLV3-27	377.0	377.0	377.0	0	0	True	True
IGLV3-32	383.0	383.0	383.0	0	0	True	True
IGLV3-9	461.0	461.0	461.0	0	0	True	True
IGLV4-3	403.0	403.0	403.0	0	0	True	True
IGLV4-60	362.0	362.0	362.0	0	0	True	True
IGLV4-69	419.0	419.0	419.0	0	0	True	True
IGLV5-37	374.0	374.0	374.0	0	0	True	True
IGLV5-45	397.0	397.0	397.0	0	0	True	True
IGLV5-48	369.0	369.0	369.0	0	0	True	True
IGLV5-52	379.0	379.0	379.0	0	0	True	True
IGLV6-57	353.0	353.0	353.0	0	0	True	True
IGLV7-43	385.0	385.0	385.0	0	0	True	True
IGLV7-46	385.0	385.0	385.0	0	0	True	True
IGLV8-61	414.0	414.0	414.0	0	0	True	True
IGLV9-49	409.0	409.0	409.0	0	0	True	True
IGSF1	2971.9	159.0	5413.0	0.0	0.140168	True	True
IGSF10	5795.5	524.0	11067.0	0.0	1.335037	True	True
IGSF11	2326.9	738.0	3525.0	0.0	0.0	True	False
IGSF21	1892.0	1892.0	1892.0	0.0	0.0	True	True
IGSF22	4110.0	3935.0	4285.0	0.6846292852230642	0.1742078	True	True
IGSF23	629.5	285.0	1056.0	0.0	0.0597168	True	True
IGSF3	4667.8	268.0	7326.0	3.080831783503789	3.98589	True	True
IGSF5	2066.0	2066.0	2066.0	0.0	0.755732	True	True
IGSF6	1544.0	368.0	2720.0	0.0	1.7130550000000002	True	True
IGSF8	1971.5	1059.0	2366.0	44.843218182110704	27.616768800000006	True	True
IGSF9	3572.7	2663.0	4059.0	1.3692585704461284	3.881382	True	True
IGSF9B	5598.0	565.0	17159.0	0.0	11.13196	True	True
IHH	2473.0	2473.0	2473.0	0.0	0.0221081	True	True
IHO1	2431.0	1568.0	2843.0	0.0	0.4076003	True	True
IK	828.3	489.0	1905.0	296.444480501587	200.40163	True	True
IKBIP	1971.7	1368.0	2902.0	25.673598195864912	13.159989999999999	True	True
IKBKB	2309.4	447.0	4069.0	41.42007175599539	43.108311	True	True
IKBKE	1895.6	580.0	3240.0	36.627666759433936	17.434788	True	True
IKBKG	1385.4	488.0	2299.0	66.75135530924877	35.940302	True	True
IKZF1	3200.2	201.0	6255.0	89.68643636422145	169.744879484	True	True
IKZF2	2948.1	551.0	9350.0	41.07775711338385	81.68776199999998	True	True
IKZF3	2594.4	1246.0	9788.0	0.0	2.17835447	True	True
IKZF4	3563.0	420.0	5313.0	0.0	0.15864	True	True
IKZF5	4537.0	4532.0	4542.0	35.943037474210875	18.251	True	True
IL10	1290.6	393.0	2269.0	0.0	1.074287	True	True
IL10RA	2569.0	1779.0	3653.0	0.0	0.971078	True	True
IL10RB	1419.6	786.0	2132.0	27.042856766311036	16.529420000000002	True	True
IL11	1314.2	650.0	2378.0	0.0	0.7916310000000001	True	True
IL11RA	1282.4	491.0	3008.0	0.6846292852230642	24.775604	True	True
IL12A	1196.7	863.0	1444.0	0.0	0.0	True	True
IL12B	2364.0	2364.0	2364.0	0.0	0.279722	True	True
IL12RB1	1532.7	528.0	2901.0	3.080831783503789	5.641609	True	True
IL12RB2	3362.4	697.0	5443.0	0.0	0.5161549999999999	True	True
IL13	890.5	498.0	1283.0	0.0	1.4465700000000001	True	True
IL13RA1	3093.7	1096.0	4189.0	0.0	0.102426	True	True
IL13RA2	1418.0	1338.0	1498.0	0.0	0.0	True	True
IL15	2466.8	1355.0	6026.0	1.7115732130576604	2.9202273	True	True
IL15RA	976.7	547.0	1850.0	0.0	0.953199	True	True
IL16	3776.0	1922.0	9616.0	14.377214989684347	14.6901242	True	True
IL17A	1871.0	1871.0	1871.0	0.0	0.0	True	True
IL17B	712.0	712.0	712.0	0.0	0.508602	True	True
IL17C	1060.0	1060.0	1060.0	0.0	0.0	True	True
IL17D	1227.0	535.0	1861.0	0.0	8.405412	True	True
IL17F	813.0	813.0	813.0	0.0	0.0	True	True
IL17RA	8536.0	8506.0	8566.0	30.123688549814823	18.06391	True	True
IL17RB	1532.0	1048.0	2016.0	0.0	5.29893	True	True
IL17RC	1723.9	633.0	2621.0	0.0	0.1669534513187	True	True
IL17RD	4027.2	589.0	8698.0	0.0	0.27176809999999996	True	True
IL17RE	2066.6	571.0	2808.0	0.6846292852230642	2.3435945	True	True
IL17REL	3584.0	3500.0	3668.0	0.0	0.0	True	False
IL18	1000.0	795.0	1115.0	0.0	0.724107	True	True
IL18BP	1712.3	853.0	4080.0	6.161663567007578	25.195439999999998	True	True
IL18R1	2450.2	537.0	3854.0	0.0	0.0	True	False
IL18RAP	1750.0	587.0	2773.0	0.0	0.0	True	False
IL19	1310.2	1032.0	1586.0	0.0	0.1808735	True	True
IL1A	2017.0	2017.0	2017.0	0.0	0.0277276	True	True
IL1B	812.2	580.0	1507.0	0.0	0.0	True	True
IL1F10	1186.0	1013.0	1359.0	0.0	0.0	True	True
IL1R1	1773.9	549.0	5183.0	0.0	0.1410274	True	True
IL1R2	1191.2	792.0	1462.0	0.6846292852230642	0.336675	True	True
IL1RAP	3137.1	523.0	5413.0	6.161663567007578	5.534815	True	True
IL1RAPL1	2464.5	1314.0	3615.0	0.0	0.0	True	False
IL1RAPL2	2195.5	1290.0	3101.0	0.0	0.0	True	True
IL1RL1	2413.3	545.0	3994.0	0.0	1.08972	True	True
IL1RL2	1535.3	557.0	2565.0	0.0	0.0	True	True
IL1RN	1646.0	848.0	1922.0	0.0	0.0	True	True
IL2	1029.0	1029.0	1029.0	0.0	0.0617173	True	True
IL20	1210.3	925.0	1553.0	0.0	0.0	True	True
IL20RA	1961.4	521.0	3522.0	0.0	0.0	True	True
IL20RB	1639.8	956.0	1929.0	0.0	1.97665	True	True
IL21	1862.5	579.0	3146.0	0.0	0.0	True	True
IL21R	3599.7	2953.0	4837.0	0.6846292852230642	1.00863	True	True
IL22	884.5	604.0	1165.0	0.0	0.0	True	True
IL22RA1	2817.0	2817.0	2817.0	0.0	0.076705	True	True
IL22RA2	2771.3	2620.0	2893.0	0.0	0.0964763	True	True
IL23A	1037.0	1037.0	1037.0	1.7115732130576604	4.5222	True	True
IL23R	1865.4	1295.0	2858.0	0.0	0.0464028	True	True
IL24	1449.5	182.0	1976.0	0.0	0.8162149999999999	True	True
IL25	1029.5	744.0	1315.0	0.0	0.0	True	True
IL26	1066.0	1066.0	1066.0	0.0	0.05900840000000001	True	True
IL27	850.5	657.0	1044.0	0.0	0.0	True	True
IL27RA	2950.0	2950.0	2950.0	11.29638320618056	4.55689	True	True
IL2RA	1528.0	326.0	3218.0	0.0	0.600395	True	True
IL2RB	1269.8	499.0	4034.0	0.0	2.0644929000000003	True	True
IL2RG	847.5	404.0	1480.0	388.86943400670066	357.90949999999987	True	True
IL3	924.0	924.0	924.0	0.0	0.0	True	False
IL31	927.0	927.0	927.0	0.0	0.0	True	True
IL31RA	2356.8	1171.0	2903.0	0.0	0.7151137999999999	True	True
IL32	838.1	447.0	1198.0	155.41084774563558	290.04930953096	True	True
IL33	2056.5	757.0	2641.0	0.0	0.0	True	True
IL34	1272.5	703.0	1779.0	0.0	0.0639386	True	True
IL36A	890.0	890.0	890.0	0.0	1.7152900000000002	True	True
IL36B	1120.0	1052.0	1188.0	0.0	0.0	True	True
IL36G	856.3	369.0	1211.0	0.0	0.0649403	True	True
IL36RN	1589.0	403.0	2672.0	0.0	0.0	True	True
IL37	674.8	589.0	772.0	0.0	0.0	True	True
IL3RA	1226.3	662.0	1541.0	0.0	4.526006	True	True
IL4	582.0	414.0	717.0	0.0	1.821809	True	True
IL4I1	1428.8	506.0	2407.0	0.0	0.5112250999999999	True	True
IL4R	1316.2	201.0	3624.0	3.765461068726853	13.7115630992202	True	True
IL5	545.5	276.0	815.0	0.0	0.756219	True	True
IL5RA	2334.9	788.0	5739.0	0.0	0.090034	True	True
IL6	872.4	539.0	1527.0	0.0	0.0	True	False
IL6R	2075.8	527.0	5764.0	0.0	0.604762	True	True
IL6ST	4213.9	168.0	9027.0	9.927124635734431	9.85824959806	True	True
IL7	1296.5	400.0	2020.0	0.0	0.0597519	True	True
IL7R	1359.6	551.0	4584.0	4.792404996561449	13.163143	True	True
IL9	605.0	605.0	605.0	0.0	0.0	True	True
IL9R	1988.0	1944.0	2032.0	67.09366995186033	35.19314	True	True
ILDR1	2168.5	1456.0	2855.0	0.0	0.24574	True	True
ILDR2	3728.7	1238.0	13360.0	2.738517140892257	4.0812509	True	True
ILF2	1240.0	476.0	1906.0	513.1296492746868	366.1414851737	True	True
ILF3	1694.8	413.0	6119.0	354.9802843881587	367.09842500000013	True	True
ILK	1322.3	111.0	2074.0	82.84014351199077	43.20964	True	True
ILKAP	1139.0	793.0	1455.0	143.4298352542319	61.054356000000006	True	True
ILRUN	3162.0	916.0	4338.0	13.350271061849751	48.19658	True	True
ILVBL	1287.9	709.0	2305.0	47.581735323002974	22.129935999999997	True	True
IMMP1L	699.1	314.0	1905.0	5.819348924396045	41.313844	True	True
IMMP2L	965.3	243.0	2130.0	3.080831783503789	11.008778999999999	True	True
IMMT	2315.8	1408.0	3001.0	238.59330590023788	109.56472	True	True
IMP3	1632.5	1237.0	2028.0	255.70903803081447	55.23848100000001	True	True
IMP4	1083.0	460.0	2411.0	136.9258570446128	93.26371	True	True
IMPA1	999.7	543.0	3369.0	54.42802817523362	50.62052	True	True
IMPA2	1038.5	500.0	1616.0	80.10162637109852	18.988406	True	True
IMPACT	1538.0	520.0	3734.0	0.0	0.206435	True	True
IMPDH1	1954.4	590.0	2862.0	95.16347064600592	56.082360501922075	True	True
IMPDH2	1328.3	865.0	1651.0	389.8963779345351	317.10475	True	True
IMPG1	2142.5	835.0	3543.0	0.0	0.0	True	True
IMPG2	8352.0	8352.0	8352.0	0.0	0.161915	True	True
INA	3251.0	3251.0	3251.0	23.277395697584183	6.74702	True	True
INAFM1	839.0	839.0	839.0	0.6846292852230642	3.47235	True	True
INAFM2	3024.0	3024.0	3024.0	3.423146426115321	6.0736	True	True
INAVA	2427.0	570.0	4298.0	0.0	0.0942195	True	True
INCA1	1209.2	973.0	1383.0	0.0	14.738065999999998	True	True
INCENP	2794.0	570.0	4114.0	38.68155461510314	53.171687	True	True
INF2	3402.4	806.0	7732.0	27.042856766311036	36.6985433911	True	True
ING1	2034.0	340.0	4697.0	27.385171408922567	24.177586	True	True
ING2	1528.5	599.0	2458.0	39.023869257714665	13.57285	True	True
ING3	1971.8	1222.0	3749.0	31.835261762872488	28.710324	True	True
ING4	932.5	397.0	1659.0	79.41699708587545	47.56528400000001	True	True
ING5	2751.0	662.0	5197.0	48.26636460822604	33.42872000000001	True	True
INHA	1351.0	1351.0	1351.0	0.0	0.0440991	True	True
INHBA	3226.7	1632.0	6046.0	0.0	0.0207858	True	True
INHBB	3206.0	3206.0	3206.0	0.0	0.0	True	True
INHBC	3202.0	3202.0	3202.0	0.0	0.250469	True	True
INHBE	1758.0	1056.0	2460.0	1.0269439278345962	0.293225	True	True
INIP	1900.3	713.0	4114.0	49.63562317867219	34.6862	True	True
INKA1	1033.0	1033.0	1033.0	1.3692585704461284	1.59673	True	True
INKA2	2574.7	556.0	5951.0	2.396202498280725	2.152286	True	True
INMT	1681.0	803.0	2559.0	0.0	0.712823	True	True
INMT-MINDY4	1926.0	975.0	2877.0	0	0	True	True
INO80	4234.7	599.0	6365.0	22.935081054972652	25.6850887929	True	True
INO80B	755.2	559.0	1181.0	5.477034281784513	37.578986	True	True
INO80B-WBP1	1854.0	1668.0	2040.0	0	0	True	True
INO80C	918.7	299.0	3245.0	10.269439278345963	55.09304	True	True
INO80D	5515.0	753.0	14128.0	8.21555142267677	10.725232000000002	True	True
INO80E	1015.4	255.0	1926.0	97.21735850167514	117.260449	True	True
INPP1	890.9	425.0	2044.0	0.0	0.243811	True	True
INPP4A	5762.3	1565.0	10096.0	81.12857029893316	53.2843	True	True
INPP4B	2237.1	354.0	8831.0	0.0	0.08331459999999999	True	True
INPP5A	1258.0	416.0	3000.0	0.0	8.132572999999999	True	True
INPP5B	4032.0	3230.0	4694.0	32.51989104809556	17.9406368	True	True
INPP5D	2984.0	528.0	5274.0	12.323327134015154	16.432389999999998	True	True
INPP5E	2332.0	264.0	3417.0	29.09674462198023	13.884139	True	True
INPP5F	3450.1	552.0	5319.0	12.323327134015154	13.6860430820245	True	True
INPP5J	2052.7	558.0	3512.0	0.0	0.0499431	True	True
INPP5K	1196.1	565.0	3194.0	59.56274781440659	23.430151000000002	True	True
INPPL1	1796.1	275.0	4789.0	2.396202498280725	28.058332	True	True
INS	473.6	297.0	639.0	0.0	0.0	True	True
INS-IGF2	1267.0	828.0	1706.0	0	0	True	True
INSC	2384.2	1576.0	2954.0	0.0	0.0554416	True	True
INSIG1	1714.8	596.0	2908.0	1074.5256631575996	341.83865116	True	True
INSIG2	1827.7	574.0	3562.0	45.527847467333764	18.51697	True	True
INSL3	802.7	751.0	899.0	0.0	0.662263	True	True
INSL4	1952.0	1952.0	1952.0	0.0	0.02877	True	True
INSL5	715.0	715.0	715.0	0.0	0.0	True	True
INSL6	972.5	724.0	1221.0	0.0	1.95903	True	True
INSM1	2846.0	2846.0	2846.0	0.0	0.0	True	False
INSM2	2891.0	2891.0	2891.0	0.0	0.223732	True	True
INSR	6356.7	653.0	9463.0	14.034900347072817	5.8294678	True	True
INSRR	5200.0	5200.0	5200.0	0.0	0.0599674	True	True
INSYN1	2898.0	779.0	6573.0	0.0	0.111432	True	True
INSYN2A	4106.7	3149.0	4836.0	0.0	0.0	True	True
INSYN2B	5715.0	5715.0	5715.0	0.0	0.117871	True	True
INTS1	3683.5	386.0	6981.0	43.4739596116646	45.73679	True	True
INTS10	805.8	457.0	2517.0	168.76111880748525	78.09396900000002	True	True
INTS11	1314.0	485.0	2629.0	148.5645548934048	103.54629849999999	True	True
INTS12	1116.9	542.0	1975.0	45.527847467333785	31.234676	True	True
INTS13	1076.5	460.0	2634.0	159.1763088143624	76.050505	True	True
INTS14	1438.7	492.0	2615.0	270.08625302049893	66.12202751000001	True	True
INTS2	4401.1	411.0	6226.0	21.223507841914987	32.24067	True	True
INTS3	3011.5	478.0	5252.0	22.935081054972652	36.96638	True	True
INTS4	1860.7	556.0	3459.0	62.985894240521915	37.893086	True	True
INTS5	3285.0	3285.0	3285.0	37.996925329880064	17.5875	True	True
INTS6	3765.2	452.0	15428.0	42.789330326441515	46.82801	True	True
INTS6L	3848.5	3793.0	3904.0	9.92712463573443	14.28236	True	True
INTS7	2592.6	560.0	4447.0	50.32025246389523	41.938887	True	True
INTS8	1881.9	487.0	4645.0	43.13164496905307	57.286078	True	True
INTS9	1488.6	416.0	2759.0	87.63254850855222	39.509533000000005	True	True
INTU	3910.7	290.0	13208.0	0.0	4.386430000000002	True	True
INVS	3173.0	1654.0	4897.0	7.873236780065238	17.15641	True	True
IP6K1	3293.8	1260.0	4806.0	67.43598459447183	29.823616	True	True
IP6K2	998.6	537.0	2490.0	220.45062984182664	139.784808	True	True
IP6K3	1725.3	546.0	2618.0	0.0	0.0	True	True
IPCEF1	1928.2	485.0	6689.0	0.0	1.678105	True	True
IPMK	6093.0	6093.0	6093.0	6.846292852230642	7.3639899999999985	True	True
IPO11	1951.1	530.0	4365.0	62.30126495529884	37.00815100000001	True	True
IPO13	2542.0	1201.0	3883.0	14.377214989684347	22.8171	True	True
IPO4	2028.1	297.0	3540.0	70.51681637797562	60.5701063675	True	True
IPO5	1478.0	192.0	6002.0	175.26509701710444	225.79272400000002	True	True
IPO7	1885.5	195.0	6162.0	39.70849854293773	71.330595	True	True
IPO8	1277.7	239.0	5208.0	21.565822484526525	54.864538	True	True
IPO9	6012.5	609.0	11416.0	41.42007175599538	32.72795	True	True
IPP	2532.0	1947.0	3117.0	40.73544247077233	11.37532	True	True
IPPK	2575.0	882.0	4268.0	33.546834975930146	17.362070000000003	True	True
IQANK1	2270.0	1803.0	2737.0	0.0	1.1743309999999998	True	True
IQCA1	2876.2	1606.0	3336.0	0.0	0.0	True	True
IQCA1L	1325.7	633.0	2606.0	0.0	0.0208742	True	True
IQCB1	1506.7	602.0	2577.0	65.38209673880266	57.30537	True	True
IQCC	2132.0	2012.0	2252.0	29.096744621980232	16.26623	True	True
IQCD	1637.0	1369.0	1872.0	1.7115732130576604	1.398415	True	True
IQCE	2340.0	541.0	6857.0	16.773417487965073	16.501606773	True	True
IQCF1	729.0	713.0	745.0	0.0	0.476459	True	True
IQCF2	601.0	601.0	601.0	0.0	0.131571	True	True
IQCF3	866.5	450.0	1270.0	0.0	0.21902	True	True
IQCF5	529.0	529.0	529.0	0.0	0.0	True	True
IQCF6	475.2	443.0	514.0	0.0	0.0	True	True
IQCG	1341.0	550.0	2232.0	4.792404996561449	11.428599	True	True
IQCH	1929.2	543.0	4253.0	1.3692585704461284	4.0613749	True	True
IQCJ	1251.0	885.0	1460.0	0.0	0.0	True	True
IQCJ-SCHIP1	1255.2	484.0	2633.0	0	0	True	True
IQCK	1438.5	280.0	3482.0	14.719529632295878	7.2588808	True	True
IQCM	1960.7	1844.0	2138.0	0.0	0.0259756	True	True
IQCN	2119.5	533.0	4345.0	0.0	1.0785418484462	True	True
IQGAP1	3130.0	350.0	7205.0	142.74520596900888	84.07991	True	True
IQGAP2	2755.4	559.0	5808.0	107.1444831374096	64.5116957153	True	True
IQGAP3	5653.5	5294.0	6013.0	1.3692585704461284	6.35701	True	True
IQSEC1	4562.0	2416.0	7700.0	1.7115732130576604	10.837533700000002	True	True
IQSEC2	2678.5	475.0	6037.0	0.0	0.34736640034419997	True	True
IQSEC3	4894.0	2701.0	7087.0	0.0	0.00724693	True	True
IQUB	2918.8	2321.0	3296.0	0.0	0.1503501	True	True
IRAG1	2762.1	529.0	6155.0	0.0	0.7437564	True	True
IRAG2	1746.2	463.0	4540.0	87.2902338659407	38.902153000000006	True	True
IRAK1	1816.3	783.0	3581.0	35.25840818898781	60.832869	True	True
IRAK1BP1	2297.2	591.0	5577.0	1.7115732130576604	7.99834	True	True
IRAK2	3431.0	3431.0	3431.0	0.0	0.257616	True	True
IRAK3	3920.0	1579.0	8328.0	0.0	0.144976	True	True
IRAK4	1797.8	547.0	4284.0	20.881193199303457	34.369981	True	True
IREB2	2271.4	268.0	6324.0	29.78137390720329	72.332295	True	True
IRF1	1314.3	523.0	3554.0	118.78318098620166	140.94405999999995	True	True
IRF2	776.3	339.0	2257.0	11.981012491403625	28.274394	True	True
IRF2BP1	2534.0	2534.0	2534.0	35.94303747421087	10.0089	True	True
